ID,SVET,LVET,LAT,LAT2,LON,LON2,HEIGHT,HEIGHT WRT DEM,SIGMA HEIGHT,COHER,geometry,HEIGHT_RELATIVE,tinitaly_height,copernicus_height,HEIGHT_ABSOLUTE_TIN,diff_tinitaly,HEIGHT_ABSOLUTE_COP,diff_copernicus,outlier_score
43939,724,1728,45.512802,45.512117,11.175954,11.170496,298.7,298.7,1.7712348,0.96,POINT (669536.863482801 5042134.098020248),298.7,305.96146,305.9239,302.6414199829101,-3.320036315918003,303.4026794433594,-2.521209716796875,0.13528655688761598
43940,785,1728,45.513627,45.512942,11.182166,11.176708,338.4,338.4,1.865872,0.96,POINT (670019.5919744594 5042238.890312961),338.4,339.48914,341.088,342.3414199829101,2.8522842407226108,343.10267944335936,2.0146667480468636,0.1324894925254434
43941,825,1728,45.514134,45.513449,11.185984,11.180526,351.9,351.9,1.8113674,0.95,POINT (670316.2781475142 5042303.309525865),351.9,357.27948,358.19043,355.8414199829101,-1.4380599975586392,356.60267944335936,-1.5877502441406364,0.13238176771391857
43942,833,1728,45.5142,45.513515,11.18648,11.181022,341.2,341.2,1.8513213,0.95,POINT (670354.8201260654 5042311.694343389),341.2,349.28357,348.3221,345.1414199829101,-4.142149353027378,345.9026794433594,-2.41943359375,0.1279818675974378
43943,840,1728,45.514275,45.51359,11.187045,11.181587,338.5,338.5,1.8075796,0.93,POINT (670398.7242279577 5042321.22573058),338.5,333.0747,334.06485,342.44141998291013,9.366712951660134,343.2026794433594,9.137829589843761,0.08247883290823838
43944,859,1728,45.514652,45.513967,11.189892,11.184434,396.5,396.5,1.8822849,0.93,POINT (670619.9552650612 5042369.156282765),396.5,398.7955,397.2433,400.44141998291013,1.6459182739257585,401.2026794433594,3.9593933105468864,0.12252677338654583
43945,885,1728,45.514985,45.5143,11.192401,11.186943,406.8,406.8,1.7487768,0.91,POINT (670814.9166586943 5042411.487203287),406.8,410.27606,411.61533,410.74141998291014,0.4653579711913949,411.5026794433594,-0.11264648437497726,0.12168416880127764
43946,973,1728,45.515859,45.515174,11.198974,11.193516,345.9,345.9,1.9493396,0.9,POINT (671325.6545022721 5042522.593138645),345.9,345.64014,352.99985,349.8414199829101,4.201283264160111,350.60267944335936,-2.3971679687500114,0.08986942986424817
43947,1007,1728,45.516365,45.51568,11.202795,11.197337,386.6,386.6,1.9164827,0.9,POINT (671622.5543021448 5042586.970168207),386.6,393.9375,393.0536,390.54141998291016,-3.3960800170898438,391.3026794433594,-1.750909423828091,0.11299952933956375
43948,1020,1728,45.516507,45.515822,11.203868,11.19841,382.8,382.8,1.8912195,0.9,POINT (671705.9279920505 5042605.040509312),382.8,391.51257,390.17044,386.74141998291014,-4.771153259277355,387.5026794433594,-2.6677612304687273,0.1060216518090405
43949,1028,1728,45.5166,45.515915,11.204568,11.19911,382.4,382.4,2.0549382,0.89,POINT (671760.3176971598 5042616.870056015),382.4,390.68665,390.89435,386.3414199829101,-4.345225524902389,387.10267944335936,-3.7916687011718864,0.09854615921403775
43950,1089,1728,45.517971,45.517286,11.214935,11.209477,632.2,632.2,2.1037572,0.89,POINT (672565.8273652567 5042791.4182745),632.2,632.938,640.5713,636.1414199829102,3.203431701660179,636.9026794433594,-3.668609619140625,0.06213156422048016
43951,1115,1728,45.518249,45.517564,11.217032,11.211574,622.4,622.4,1.9583646,0.81,POINT (672728.7561137191 5042826.81342908),622.4,624.31006,632.2507,626.3414199829101,2.0313613891601108,627.1026794433594,-5.1479919433593295,0.06549422310865538
43952,1120,1728,45.518289,45.517604,11.217336,11.211878,615.5,615.5,1.9230656,0.82,POINT (672752.3765199378 5042831.911502348),615.5,618.58057,625.3798,619.4414199829101,0.8608535766601335,620.2026794433593,-5.1771423339844205,0.06542114107095898
43954,184,1729,45.506393,45.505708,11.127593,11.122135,289.0,289.0,1.876516,0.87,POINT (665778.2490118535 5041321.087612219),289.0,286.30212,286.50604,292.94141998291013,6.6392959594726335,293.7026794433594,7.196636962890636,0.0615956509965484
43955,305,1729,45.507887,45.507202,11.138804,11.133346,308.1,308.1,1.8604585,0.92,POINT (666649.6197608706 5041510.275061515),308.1,303.25977,303.37866,312.04141998291016,8.781654357910156,312.8026794433594,9.424017333984409,0.10203110726388986
43956,339,1729,45.508352,45.507667,11.142293,11.136835,330.4,330.4,1.8961686,0.91,POINT (666920.7913144049 5041569.182918391),330.4,324.22162,327.4498,334.3414199829101,10.11980133056636,335.10267944335936,7.652880859374989,0.08870826618261862
43957,342,1729,45.508374,45.507689,11.142462,11.137004,325.5,325.5,1.9790169,0.89,POINT (666933.92774184 5041571.978420181),325.5,320.53842,323.66,329.44141998291013,8.902998352050759,330.2026794433594,6.542675781250011,0.10241640159020249
43958,357,1729,45.50855,45.507865,11.143784,11.138326,324.6,324.6,2.0732089,0.94,POINT (667036.6753379588 5041594.281017282),324.6,334.0645,339.6218,328.54141998291016,-5.523094177246094,329.3026794433594,-10.319116210937466,0.09854443018906034
43959,386,1729,45.509179,45.508494,11.148518,11.14306,430.7,430.7,1.777898,0.96,POINT (667404.6064871616 5041674.02087033),430.7,429.9038,429.48608,434.6414199829101,4.737611389160122,435.4026794433594,5.916595458984375,0.13037232547445177
43960,423,1729,45.509657,45.508972,11.152109,11.146651,445.1,445.1,1.7558467,0.96,POINT (667683.6944399094 5041734.619024663),445.1,447.06982,449.56412,449.04141998291016,1.9715957641601562,449.8026794433594,0.2385620117187841,0.13880604024727194
43961,487,1729,45.510204,45.509519,11.156207,11.150749,365.5,365.5,1.8561096,0.95,POINT (668002.1754473115 5041803.956233831),365.5,363.09012,367.69397,369.44141998291013,6.3513015747070085,370.2026794433594,2.5087097167968864,0.1281173021433416
43962,495,1729,45.510265,45.50958,11.156666,11.151208,353.0,353.0,1.7724059,0.91,POINT (668037.8475922073 5041811.693740604),353.0,350.42004,357.37436,356.94141998291013,6.5213760375976335,357.7026794433594,0.32832031250001137,0.12731230859008752
43963,543,1729,45.510793,45.510108,11.160631,11.155173,337.6,337.6,1.8201418,0.91,POINT (668345.9894500807 5041878.659402125),337.6,339.92847,342.87924,341.54141998291016,1.6129531860351562,342.3026794433594,-0.5765624999999659,0.14275251666269745
43964,579,1729,45.511148,45.510463,11.163295,11.157837,310.8,310.8,1.8149717,0.97,POINT (668553.0194616652 5041923.688361881),310.8,310.63528,315.17386,314.74141998291014,4.10613555908202,315.5026794433594,0.32882080078127274,0.13095783090481794
43965,620,1729,45.511594,45.510909,11.166647,11.161189,296.0,296.0,1.7508907,0.99,POINT (668813.514981972 5041980.28050973),296.0,302.4314,303.00217,299.94141998291013,-2.4899765014648665,300.7026794433594,-2.2994873046874886,0.12476296451235785
43966,630,1729,45.511727,45.511042,11.167645,11.162187,301.4,301.4,1.7991901,0.99,POINT (668891.0715797401 5041997.155421878),301.4,305.19333,306.54944,305.3414199829101,0.14809112548823578,306.10267944335936,-0.44675903320313637,0.13616311890509553
43967,635,1729,45.511785,45.5111,11.168082,11.162624,301.1,301.1,1.8130103,0.99,POINT (668925.032327682 5042004.518459558),301.1,305.02902,305.55386,305.04141998291016,0.01239776611328125,305.8026794433594,0.2488159179687841,0.13633479647291685
43968,637,1729,45.511808,45.511123,11.168253,11.162795,300.7,300.7,1.8142609,0.99,POINT (668938.3203858521 5042007.433510669),300.7,305.0009,305.25153,304.6414199829101,-0.35946502685550286,305.4026794433594,0.151153564453125,0.13847849919987326
43969,641,1729,45.511854,45.511169,11.168598,11.16314,300.2,300.2,1.8137308,0.99,POINT (668965.1308006332 5042013.270012612),300.2,305.034,305.00333,304.1414199829101,-0.8925765991211279,304.9026794433594,-0.10064697265625,0.13673451357818966
43970,679,1729,45.512303,45.511618,11.171982,11.166524,300.4,300.4,1.8042367,0.99,POINT (669228.1102538414 5042070.280217362),300.4,304.47495,305.38705,304.3414199829101,-0.13352508544926422,305.10267944335936,-0.28437500000001137,0.13737162233715794
43971,829,1729,45.5142,45.513515,11.186261,11.180803,348.4,348.4,1.8328044,0.95,POINT (670337.7146571965 5042311.229609723),348.4,352.79843,352.7294,352.3414199829101,-0.4570114135742642,353.10267944335936,0.37327880859373863,0.13181514385465887
43972,843,1729,45.51435,45.513665,11.187384,11.181926,342.5,342.5,1.8714036,0.93,POINT (670424.9760400421 5042330.277592588),342.5,339.0705,339.0138,346.44141998291013,7.3709243774413835,347.2026794433594,8.188885498046886,0.09355344105949998
43973,866,1729,45.514797,45.514112,11.190759,11.185301,409.2,409.2,1.8329751,0.93,POINT (670687.2350858978 5042387.108380492),409.2,420.6316,420.01816,413.1414199829101,-7.490171813964878,413.9026794433594,-6.115478515625,0.11185272135848767
43974,874,1729,45.514909,45.514224,11.191604,11.186146,416.0,416.0,1.8161888,0.92,POINT (670752.8960673709 5042401.348243772),416.0,426.53003,426.27267,419.94141998291013,-6.5886093139648665,420.7026794433594,-5.569995117187489,0.11945621384549066
43975,878,1729,45.51495,45.514265,11.191916,11.186458,413.9,413.9,1.7961241,0.92,POINT (670777.141126219 5042406.566904328),413.9,418.2162,418.98608,417.8414199829101,-0.3747665405273892,418.60267944335936,-0.38340454101563637,0.12535261523843672
43976,893,1729,45.515078,45.514393,11.192876,11.187418,395.5,395.5,1.824899,0.9,POINT (670851.7354948617 5042422.830016395),395.5,402.61014,402.46658,399.44141998291013,-3.1687179565429915,400.2026794433594,-2.2639038085937386,0.12643849919398875
43977,900,1729,45.515132,45.514447,11.193286,11.187828,385.0,385.0,1.851699,0.88,POINT (670883.5954208509 5042429.701930015),385.0,395.44614,395.2091,388.94141998291013,-6.5047164916992415,389.7026794433594,-5.506427001953114,0.11791955190088282
43978,926,1729,45.515348,45.514663,11.194904,11.189446,350.8,350.8,1.9127173,0.89,POINT (671009.3161859142 5042457.144353008),350.8,349.97275,358.13358,354.74141998291014,4.76867218017577,355.5026794433594,-2.6308959960937273,0.10523345274166401
43979,967,1729,45.515815,45.51513,11.198422,11.192964,345.2,345.2,2.1778215,0.82,POINT (671282.6741676969 5042516.526903645),345.2,364.85333,363.01172,349.1414199829101,-15.711912536621128,349.9026794433594,-13.109039306640625,0.06452237123845139
43980,174,1730,45.506313,45.505628,11.126773,11.121315,293.1,293.1,1.7866734,0.88,POINT (665714.4270587817 5041310.507096546),293.1,290.3314,291.12015,297.04141998291016,6.710029602050781,297.8026794433594,6.682531738281284,0.04068162430550831
43981,275,1730,45.507492,45.506807,11.135613,11.130155,283.4,283.4,2.1437029,0.89,POINT (666401.5160998424 5041459.773382487),283.4,290.8309,290.80658,287.3414199829101,-3.4894821166992642,288.10267944335936,-2.7039001464843864,0.08232567559426351
43982,288,1730,45.507705,45.50702,11.137216,11.131758,305.1,305.1,1.8754525,0.91,POINT (666526.1085169036 5041486.760526486),305.1,305.98224,304.02435,309.04141998291016,3.0591812133789062,309.8026794433594,5.778326416015659,0.10755673411862354
43983,296,1730,45.507807,45.507122,11.137986,11.132528,307.8,307.8,1.8376112,0.9,POINT (666585.9569927705 5041499.689743415),307.8,306.43988,304.53833,311.74141998291014,5.301539611816395,312.5026794433594,7.964349365234398,0.10754542361197406
43984,314,1730,45.508087,45.507402,11.140086,11.134628,332.1,332.1,1.8926713,0.92,POINT (666749.173626961 5041535.156171529),332.1,340.83875,339.1741,336.04141998291016,-4.797325134277344,336.8026794433594,-2.371423339843716,0.09039572560767861
43985,323,1730,45.508238,45.507553,11.141219,11.135761,348.3,348.3,1.859222,0.89,POINT (666837.2324045633 5041554.285531159),348.3,344.2752,347.536,352.24141998291014,7.966212463378895,353.0026794433594,5.466668701171898,0.10608221570123272
43986,335,1730,45.508349,45.507664,11.142051,11.136593,336.4,336.4,1.8446927,0.92,POINT (666901.8962810737 5041568.34650445),336.4,328.75668,332.94095,340.3414199829101,11.584736633300736,341.10267944335936,8.161730957031239,0.08669496711631197
43987,338,1730,45.508373,45.507688,11.142236,11.136778,332.4,332.4,1.8799118,0.92,POINT (666916.2766472434 5041571.39742376),332.4,324.22162,327.4498,336.3414199829101,12.11980133056636,337.10267944335936,9.652880859374989,0.08505952878298262
43988,373,1730,45.508981,45.508296,11.146807,11.141349,403.8,403.8,1.9177743,0.94,POINT (667271.5398992657 5041648.457493735),403.8,412.26578,411.77588,407.74141998291014,-4.52435760498048,408.5026794433594,-3.2731994628906023,0.10704338924811735
43989,418,1730,45.509638,45.508953,11.151744,11.146286,449.4,449.4,1.766241,0.95,POINT (667655.2394498006 5041731.745887045),449.4,448.1875,450.68158,453.3414199829101,5.153919982910111,454.10267944335936,3.4210998535156136,0.12907792764285547
43990,481,1730,45.510183,45.509498,11.155827,11.150369,373.6,373.6,1.841785,0.94,POINT (667972.55510378 5041800.828062623),373.6,372.5882,377.0383,377.54141998291016,4.953224182128906,378.3026794433594,1.264379882812534,0.13322126586955052
43991,496,1730,45.5103,45.509615,11.156705,11.151247,350.9,350.9,1.8052824,0.91,POINT (668040.7897887849 5041815.663733559),350.9,350.42004,357.37436,354.8414199829101,4.421376037597611,355.60267944335936,-1.7716796875000114,0.1368484561671236
43992,511,1730,45.510444,45.509759,11.157787,11.152329,338.3,338.3,1.9242421,0.93,POINT (668124.8787026305 5041833.92695119),338.3,341.48135,346.30734,342.24141998291014,0.7600662231445199,343.0026794433594,-3.3046630859374773,0.13707187652284925
43993,537,1730,45.510761,45.510076,11.16017,11.154712,341.6,341.6,1.8837203,0.93,POINT (668310.075281108 5041874.137713525),341.6,345.23682,347.7909,345.54141998291016,0.30460357666015625,346.3026794433594,-1.488214111328091,0.14126179238815811
43994,639,1730,45.511859,45.511174,11.168418,11.16296,300.4,300.4,1.8165575,0.99,POINT (668951.0559566378 5042013.446650628),300.4,305.0804,305.21744,304.3414199829101,-0.7389938354492642,305.10267944335936,-0.11475830078126137,0.13846398535873294
43995,654,1730,45.512036,45.511351,11.169747,11.164289,300.2,300.2,1.789352,0.99,POINT (669054.3345583443 5042035.908502349),300.2,304.8654,305.9241,304.1414199829101,-0.7239669799805029,304.9026794433594,-1.02142333984375,0.13931097678953952
43996,659,1730,45.512093,45.511408,11.170181,11.164723,299.7,299.7,1.7894984,0.99,POINT (669088.0636141445 5042043.155019705),299.7,304.71436,305.36557,303.6414199829101,-1.0729354858398779,304.4026794433594,-0.962890625,0.1347732298782816
43997,670,1730,45.512224,45.511539,11.171166,11.165708,300.0,300.0,1.8049669,0.99,POINT (669164.6094299813 5042059.783780176),300.0,304.66785,306.3589,303.94141998291013,-0.7264266967773665,304.7026794433594,-1.6562072753906136,0.13867182459873229
43998,691,1730,45.512475,45.51179,11.173051,11.167593,300.9,300.9,1.7477218,0.99,POINT (669311.0936700158 5042091.6428026315),300.9,304.67517,305.73376,304.8414199829101,0.16624908447261078,305.60267944335936,-0.13108520507813637,0.13643755706230265
43999,710,1730,45.512694,45.512009,11.174699,11.169241,299.0,299.0,1.7736872,0.98,POINT (669439.1607756265 5042119.449948709),299.0,304.22202,304.76953,302.94141998291013,-1.2805953979492415,303.7026794433594,-1.0668518066406136,0.1387037437087062
44000,783,1730,45.513669,45.512984,11.182043,11.176585,341.9,341.9,1.8332723,0.96,POINT (670009.8581780824 5042243.295841565),341.9,346.00525,347.88354,345.8414199829101,-0.16382904052738922,346.60267944335936,-1.2808654785156364,0.14156975737518235
44001,794,1730,45.513765,45.51308,11.182763,11.177305,329.2,329.2,1.8801411,0.96,POINT (670065.80659003 5042255.486168442),329.2,326.41373,330.35666,333.1414199829101,6.727693176269497,333.9026794433594,3.5460205078125,0.10861349179623891
44002,798,1730,45.513811,45.513126,11.18311,11.177652,328.7,328.7,1.869383,0.96,POINT (670092.7713513026 5042261.331783446),328.7,330.60306,331.65152,332.6414199829101,2.038362121581997,333.4026794433594,1.75115966796875,0.13689175489451028
44003,811,1730,45.514034,45.513349,11.184789,11.179331,355.0,355.0,1.8691368,0.94,POINT (670223.2415904398 5042289.665194073),355.0,366.68866,367.2397,358.94141998291013,-7.7472396850586165,359.7026794433594,-7.537005615234364,0.10970767017783079
44004,817,1730,45.514115,45.51343,11.185403,11.179945,359.1,359.1,1.8319494,0.95,POINT (670270.9551547382 5042299.96616107),359.1,369.09973,371.1966,363.04141998291016,-6.058311462402344,363.8026794433594,-7.393914794921841,0.12358390126186375
44005,853,1730,45.51456,45.513875,11.188752,11.183294,366.9,366.9,1.9612609,0.93,POINT (670531.1918075506 5042356.513011156),366.9,382.98734,382.31992,370.8414199829101,-12.145915222168014,371.60267944335936,-10.717236328125011,0.08033282956415594
44006,881,1730,45.515006,45.514321,11.192114,11.186656,410.9,410.9,1.7746822,0.92,POINT (670792.4366632656 5042413.209539927),410.9,415.02844,416.05383,414.8414199829101,-0.18702239990238922,415.60267944335936,-0.45115356445313637,0.1258646946259429
44007,887,1730,45.515061,45.514376,11.192529,11.187071,405.1,405.1,1.7747875,0.91,POINT (670824.6841905559 5042420.202885642),405.1,408.09662,409.29584,409.04141998291016,0.9448013305664062,409.8026794433594,0.5068420410156591,0.12073943600952347
44008,910,1730,45.515247,45.514562,11.193926,11.188468,373.1,373.1,1.8789291,0.92,POINT (670933.2348569625 5042443.84060758),373.1,380.81485,380.76093,377.04141998291016,-3.7734298706054688,377.8026794433594,-2.958245849609341,0.12922817988483692
44009,919,1730,45.515325,45.51464,11.194509,11.189051,362.4,362.4,1.796946,0.89,POINT (670978.5341697357 5042453.7477198625),362.4,364.71097,367.51578,366.3414199829101,1.6304519653319858,367.10267944335936,-0.41309814453126137,0.12136202577938199
44010,943,1730,45.515472,45.514787,11.195616,11.190158,311.5,311.5,2.0999994,0.9,POINT (671064.5514788612 5042472.437338181),311.5,316.26752,328.42108,315.44141998291013,-0.8260971069336165,316.2026794433594,-12.218402099609364,0.12511576680976377
44011,992,1730,45.516241,45.515556,11.201415,11.195957,384.7,384.7,2.0816448,0.82,POINT (671515.1474461048 5042570.24465751),384.7,401.93616,401.0116,388.6414199829101,-13.294737243652378,389.4026794433594,-11.608917236328125,0.0634125960824794
44012,1008,1730,45.516439,45.515754,11.202912,11.197454,388.8,388.8,1.8947555,0.9,POINT (671631.467426513 5042595.441434771),388.8,395.28238,394.95694,392.74141998291014,-2.54095916748048,393.5026794433594,-1.4542602539062273,0.11121020284485217
44013,1019,1730,45.51656,45.515875,11.203825,11.198367,385.8,385.8,1.912843,0.88,POINT (671702.4082622417 5042610.836618127),385.8,394.49927,392.72684,389.74141998291014,-4.757847595214855,390.5026794433594,-2.2241577148437273,0.10655616372189042
44014,1088,1730,45.518005,45.51732,11.21475,11.209292,628.1,628.1,2.130715,0.87,POINT (672551.2745442023 5042794.797827418),628.1,630.09204,638.6737,632.0414199829102,1.9493789672851562,632.8026794433595,-5.871026611328034,0.06534933932679288
44015,1092,1730,45.518058,45.517373,11.215151,11.209693,630.5,630.5,2.0257381,0.88,POINT (672582.4312971671 5042801.548028498),630.5,633.6601,640.7483,634.4414199829101,0.7813247680663835,635.2026794433593,-5.5456115722656705,0.06759425156166599
44018,1194,1730,45.518875,45.51819,11.221297,11.215839,487.3,487.3,2.1116987,0.84,POINT (673059.9392061976 5042905.546389266),487.3,492.18414,498.99063,491.24141998291014,-0.9427230834961051,492.0026794433594,-6.987951660156227,0.04425805324185422
44019,151,1731,45.506131,45.505446,11.125196,11.119738,317.2,317.2,1.9245918,0.84,POINT (665591.7685917893 5041287.033854321),317.2,318.93604,318.84442,321.1414199829101,2.205384826660122,321.9026794433594,3.058258056640625,0.04082133075211564
44020,163,1731,45.506237,45.505552,11.125988,11.12053,303.3,303.3,1.8415287,0.87,POINT (665653.327324752 5041300.443833483),303.3,298.37967,299.38672,307.24141998291014,8.86175079345702,308.0026794433594,8.615960693359398,0.029819400799204643
44021,211,1731,45.506719,45.506034,11.129595,11.124137,269.4,269.4,1.8823846,0.88,POINT (665933.6830911979 5041361.440649856),269.4,256.99835,264.63037,273.3414199829101,16.34306793212886,274.10267944335936,9.472308349609364,0.044319055805212726
44023,330,1731,45.508338,45.507653,11.141748,11.13629,343.9,343.9,1.8581996,0.89,POINT (666878.2598614746 5041566.494582123),343.9,335.405,339.87442,347.8414199829101,12.436421203613236,348.60267944335936,8.728259277343739,0.082198958797356
44024,367,1731,45.508872,45.508187,11.145763,11.140305,379.0,379.0,1.8818617,0.94,POINT (667190.3112742176 5041634.173340616),379.0,383.57007,382.15503,382.94141998291013,-0.6286483764648665,383.7026794433594,1.5476501464843864,0.12180183722389581
44025,449,1731,45.50995,45.509265,11.153867,11.148409,418.1,418.1,1.8202268,0.92,POINT (667820.1468343872 5041770.84360283),418.1,411.09082,419.44278,422.04141998291016,10.950599670410156,422.8026794433594,3.359899902343784,0.105739479610787
44026,466,1731,45.510094,45.509409,11.154943,11.149485,396.4,396.4,1.8350893,0.97,POINT (667903.7681668251 5041789.091281165),396.4,394.38748,399.994,400.3414199829101,5.953938293456986,401.10267944335936,1.1086914062499886,0.13244341402809157
44027,475,1731,45.510172,45.509487,11.155527,11.150069,385.6,385.6,1.8907728,0.91,POINT (667949.1540067105 5041798.978351758),385.6,375.12122,380.65698,389.54141998291016,14.420204162597656,390.3026794433594,9.645697021484409,0.09384983975832434
44028,489,1731,45.51028,45.509595,11.15634,11.150882,364.1,364.1,1.8620068,0.95,POINT (668012.3382233242 5041812.677866383),364.1,362.517,366.9026,368.04141998291016,5.524421691894531,368.8026794433594,1.900091552734409,0.13175814551363169
44029,638,1731,45.511876,45.511191,11.168327,11.162869,300.8,300.8,1.8195211,0.99,POINT (668943.8970234483 5042015.143768937),300.8,305.04028,305.7165,304.74141998291014,-0.2988632202148551,305.5026794433594,-0.21381225585935226,0.13893178724648614
44030,645,1731,45.511958,45.511273,11.168941,11.163483,300.3,300.3,1.8127609,0.99,POINT (668991.611294206 5042025.5459881695),300.3,304.80685,305.96494,304.24141998291014,-0.5654342651367301,305.0026794433594,-0.9622558593749773,0.13952475217924748
44031,649,1731,45.512006,45.511321,11.1693,11.163842,300.5,300.5,1.8027038,0.99,POINT (669019.5091468401 5042031.63438948),300.5,304.74643,306.8691,304.44141998291013,-0.3050094604492415,305.2026794433594,-1.6664306640624886,0.13968135206088733
44032,651,1731,45.512029,45.511344,11.169477,11.164019,300.5,300.5,1.7955518,0.99,POINT (669033.265774528 5042034.5622771485),300.5,304.7859,306.82297,304.44141998291013,-0.3444686889648665,305.2026794433594,-1.6202880859374886,0.13999594917312486
44033,661,1731,45.512145,45.51146,11.170349,11.164891,299.6,299.6,1.7907524,0.99,POINT (669101.0303165981 5042049.285884958),299.6,304.4647,305.72845,303.54141998291016,-0.9232711791992188,304.3026794433594,-1.425775146484341,0.13859375037871258
44034,676,1731,45.512324,45.511639,11.171691,11.166233,300.0,300.0,1.8061148,0.99,POINT (669205.3173447936 5042071.999829027),300.0,304.48434,305.95248,303.94141998291013,-0.5429244995117415,304.7026794433594,-1.2498046874999886,0.13757588266329918
44035,684,1731,45.51242,45.511735,11.172418,11.16696,300.8,300.8,1.7913936,0.99,POINT (669261.8152556068 5042084.197656432),300.8,304.6155,305.5587,304.74141998291014,0.12591094970701988,305.5026794433594,-0.05600585937497726,0.13583605953469574
44036,689,1731,45.51248,45.511795,11.172868,11.16741,301.1,301.1,1.7582638,0.99,POINT (669296.7846218823 5042091.8123333985),301.1,304.65762,305.59335,305.04141998291016,0.38379669189453125,305.8026794433594,0.2093261718750341,0.13700463560911214
44037,763,1731,45.513539,45.512854,11.180847,11.175389,371.1,371.1,1.7506722,0.94,POINT (669916.8325102185 5042226.321099102),371.1,370.85718,371.88757,375.04141998291016,4.184242248535156,375.8026794433594,3.915106201171909,0.1262355577113934
44038,771,1731,45.513603,45.512918,11.181324,11.175866,359.5,359.5,1.7942797,0.95,POINT (669953.8973423268 5042234.441017032),359.5,364.79117,364.8914,363.44141998291013,-1.3497482299804915,364.2026794433594,-0.6887084960937386,0.13896601226804994
44039,777,1731,45.513648,45.512963,11.181659,11.176201,349.7,349.7,1.8039984,0.95,POINT (669979.9279906022 5042240.149639861),349.7,355.95602,357.43643,353.6414199829101,-2.314604187011753,354.4026794433594,-3.03375244140625,0.13780857035604843
44040,788,1731,45.513745,45.51306,11.182391,11.176933,337.5,337.5,1.8659949,0.96,POINT (670036.8107556982 5042252.476211794),337.5,338.48654,339.64633,341.44141998291013,2.9548782348632585,342.2026794433594,2.5563476562500114,0.1327627980012685
44041,809,1731,45.514036,45.513351,11.18458,11.179122,353.8,353.8,1.8778535,0.94,POINT (670206.9111131418 5042289.444216298),353.8,363.28802,363.70346,357.74141998291014,-5.546604919433605,358.5026794433594,-5.200781249999977,0.12201979678773983
44042,820,1731,45.514174,45.513489,11.185623,11.180165,357.1,357.1,1.830449,0.95,POINT (670287.9607362649 5042306.987497951),357.1,365.86105,367.02634,361.04141998291016,-4.819633483886719,361.8026794433594,-5.223657226562466,0.12936201255350838
44043,901,1731,45.515196,45.514511,11.193324,11.187866,383.2,383.2,1.8520533,0.9,POINT (670886.3696505344 5042436.892970729),383.2,391.40396,391.41626,387.1414199829101,-4.262541198730503,387.9026794433594,-3.513580322265625,0.1262417942641501
44044,907,1731,45.515248,45.514563,11.193712,11.188254,376.1,376.1,1.8840278,0.92,POINT (670916.5172071544 5042443.496028129),376.1,382.7165,383.1291,380.04141998291016,-2.6750717163085938,380.8026794433594,-2.326409912109341,0.12530261203659238
44045,1015,1731,45.516552,45.515867,11.203544,11.198086,389.8,389.8,1.9340188,0.87,POINT (671680.4854102533 5042609.346810111),389.8,392.30945,393.50342,393.74141998291014,1.4319717407226449,394.5026794433594,0.9992614746093977,0.10012174155867953
44046,1042,1731,45.516591,45.515906,11.203824,11.198366,284.3,284.3,1.948382,0.76,POINT (671702.2358365317 5042614.278456053),284.3,394.49927,392.72684,288.24141998291014,-106.25784759521486,289.0026794433594,-103.72415771484373,0.005901548497215914
44047,1047,1731,45.517253,45.516568,11.20884,11.203382,513.5,513.5,2.0951298,0.87,POINT (672091.9858263129 5042698.565843316),513.5,524.1811,523.268,517.4414199829101,-6.7396713256836165,518.2026794433593,-5.0653259277344205,0.08295675674573921
44048,1182,1731,45.518805,45.51812,11.220547,11.215089,503.2,503.2,1.9828577,0.81,POINT (673001.578328994 5042896.152877835),503.2,512.62775,522.98303,507.1414199829101,-5.486326599121128,507.9026794433594,-15.080352783203125,0.04835469622651822
44049,156,1732,45.506207,45.505522,11.125543,11.120085,312.7,312.7,1.9451699,0.84,POINT (665618.6527154122 5041296.192894118),312.7,307.57074,307.8692,316.6414199829101,9.070680236816372,317.4026794433594,9.533477783203125,0.02878976683036827
44050,316,1732,45.508192,45.507507,11.140435,11.134977,341.2,341.2,1.8625438,0.92,POINT (666776.1257848534 5041547.546181329),341.2,347.68124,346.9666,345.1414199829101,-2.539823913574253,345.9026794433594,-1.063934326171875,0.09635443902387747
44051,327,1732,45.50834,45.507655,11.141551,11.136093,347.8,347.8,1.8553311,0.89,POINT (666862.8652310265 5041566.307304773),347.8,341.54248,345.5,351.74141998291014,10.198939514160145,352.5026794433594,7.002679443359398,0.08908114539586581
44052,344,1732,45.508478,45.507793,11.142579,11.137121,323.6,323.6,1.9928457,0.9,POINT (666942.7596612645 5041583.775687833),323.6,318.2182,321.35406,327.54141998291016,9.323219299316406,328.3026794433594,6.948614501953159,0.09938528444270489
44053,357,1732,45.508631,45.507946,11.143726,11.138268,322.9,322.9,1.9207315,0.95,POINT (667031.9049893367 5041603.159117779),322.9,328.3222,335.54428,326.8414199829101,-1.4807846069336392,327.60267944335936,-7.941601562500011,0.11768424131950278
44054,365,1732,45.508848,45.508163,11.145367,11.139909,368.7,368.7,1.9330392,0.94,POINT (667159.4489710024 5041630.682431766),368.7,373.74414,372.89435,372.6414199829101,-1.1027206420898779,373.4026794433594,0.508331298828125,0.11821080054733368
