ID,SVET,LVET,LAT,LON,HEIGHT,HEIGHT WRT DEM,SIGMA HEIGHT,COHER
24704,770,1204,45.498377,11.183153,251.9,251.9,1.7987757,0.94
24705,806,1204,45.499099,11.1886,364.2,364.2,1.9686671,0.84
24706,825,1204,45.499453,11.191273,413.5,413.5,1.8355993,0.77
24707,905,1204,45.500257,11.197317,361.5,361.5,2.2055873,0.76
24708,943,1204,45.500516,11.199259,290.4,290.4,2.1507232,0.71
24709,992,1204,45.500883,11.202015,211.3,211.3,2.1305301,0.81
24710,1033,1204,45.5015,11.206672,262.9,262.9,2.1417696,0.72
24711,168,1205,45.491084,11.128165,187.4,187.4,2.0940346,0.79
24712,174,1205,45.491146,11.128625,183.6,183.6,2.1597173,0.76
24713,184,1205,45.49124,11.129328,174.1,174.1,2.141275,0.73
24714,196,1205,45.491352,11.13017,162.7,162.7,2.0414097,0.75
24715,237,1205,45.491766,11.133269,134.6,134.6,2.1004949,0.72
24716,261,1205,45.492069,11.135539,140.6,140.6,2.1554529,0.73
24717,276,1205,45.492418,11.138169,204,204,2.6631134,0.72
24718,288,1205,45.492661,11.139992,241,241,1.9712756,0.73
24719,306,1205,45.49289,11.141714,246.6,246.6,2.0813563,0.82
24720,320,1205,45.493176,11.143863,290.9,290.9,1.9114073,0.78
24721,326,1205,45.49326,11.144493,295.6,295.6,1.7981443,0.84
24722,337,1205,45.493402,11.145561,299.8,299.8,1.8301538,0.88
24723,352,1205,45.493591,11.146978,303.6,303.6,1.854961,0.89
24724,359,1205,45.493673,11.147597,303.4,303.4,1.9815119,0.81
24725,392,1205,45.494275,11.152122,381.5,381.5,1.8595433,0.93
24726,467,1205,45.4949,11.156802,282.1,282.1,1.7935904,0.93
24727,479,1205,45.495019,11.157692,273.2,273.2,1.8594589,0.9
24728,494,1205,45.495168,11.158813,262.5,262.5,1.8598926,0.87
24729,497,1205,45.4952,11.159056,261.3,261.3,1.8512968,0.88
24730,532,1205,45.495577,11.161883,246.9,246.9,2.0071148,0.82
24731,537,1205,45.495635,11.162316,246.3,246.3,2.0031353,0.81
24732,545,1205,45.495726,11.163001,244.9,244.9,1.9135907,0.89
24733,591,1205,45.496295,11.167283,254.2,254.2,1.8052058,0.93
24734,622,1205,45.496651,11.169952,249.8,249.8,1.7624206,0.99
24735,626,1205,45.496699,11.170318,250.3,250.3,1.7811468,0.98
24736,662,1205,45.497135,11.173597,254.1,254.1,1.7023738,0.98
24737,675,1205,45.497289,11.174753,254.2,254.2,1.7013355,0.98
24738,691,1205,45.497476,11.176159,253.4,253.4,1.7027986,0.97
24739,724,1205,45.497864,11.179073,252.5,252.5,1.6281434,0.92
24740,727,1205,45.497899,11.17934,252.5,252.5,1.6313842,0.91
24741,764,1205,45.498327,11.18256,249.3,249.3,1.7723462,0.94
24742,918,1205,45.500383,11.198046,340.8,340.8,2.0634829,0.78
24743,931,1205,45.500451,11.198552,308.5,308.5,1.9213592,0.7
24744,952,1205,45.500594,11.199625,269.2,269.2,2.1153298,0.71
24745,1019,1205,45.501375,11.205511,267.1,267.1,2.0080156,0.75
24746,1026,1205,45.501455,11.206111,266.2,266.2,1.9897331,0.74
24747,1032,1205,45.501519,11.206598,264,264,2.1398054,0.71
24748,1052,1205,45.501779,11.208553,273.4,273.4,2.3320738,0.79
24749,1078,1205,45.502103,11.210996,280.6,280.6,2.1705444,0.85
24750,163,1206,45.491057,11.127738,188.8,188.8,1.9944327,0.78
24751,172,1206,45.491149,11.128432,183.3,183.3,2.1595114,0.78
24752,206,1206,45.491477,11.130885,154.2,154.2,2.0815849,0.73
24753,277,1206,45.492489,11.138478,215.2,215.2,2.5943061,0.73
24754,283,1206,45.49262,11.139462,237.3,237.3,2.1525214,0.73
24755,287,1206,45.492678,11.139901,241.3,241.3,1.995797,0.73
24756,316,1206,45.493141,11.143378,285,285,2.0586195,0.8
24757,323,1206,45.493247,11.144178,293.7,293.7,1.8700544,0.79
24758,343,1206,45.493514,11.14618,304.3,304.3,1.7916677,0.89
24759,470,1206,45.494957,11.15701,279.6,279.6,1.8026841,0.93
24760,534,1206,45.495628,11.162049,246.7,246.7,2.0127654,0.81
24761,609,1206,45.496533,11.168846,252.7,252.7,1.7276474,0.98
24762,615,1206,45.496595,11.169313,249.4,249.4,1.7326589,0.99
24763,786,1206,45.498693,11.185091,278.5,278.5,2.2420247,0.91
24764,880,1206,45.500136,11.195972,405.6,405.6,2.0114317,0.73
24765,959,1206,45.500682,11.200067,260.7,260.7,2.0515322,0.71
24766,1044,1206,45.501708,11.207795,271.2,271.2,2.0546612,0.72
24767,1061,1206,45.501943,11.209573,285,285,2.2723196,0.83
24768,1084,1206,45.502195,11.211474,278.4,278.4,2.0946061,0.89
24769,1166,1206,45.503841,11.223917,539.8,539.8,2.0095493,0.74
24770,183,1207,45.491277,11.129165,171.3,171.3,2.1612997,0.71
24771,209,1207,45.491533,11.131086,151.2,151.2,2.1194327,0.73
24772,233,1207,45.49178,11.132932,136.4,136.4,2.1134404,0.7
24773,278,1207,45.492549,11.138714,222.8,222.8,2.4817733,0.74
24774,290,1207,45.492747,11.140202,243.3,243.3,1.9293365,0.78
24775,294,1207,45.492788,11.140503,240.6,240.6,1.9710539,0.84
24776,309,1207,45.492991,11.142033,249.9,249.9,2.1565928,0.82
24777,351,1207,45.493638,11.14689,304.4,304.4,1.8503514,0.89
24778,376,1207,45.494128,11.150577,376.4,376.4,2.0027981,0.86
24779,400,1207,45.494408,11.152676,374.3,374.3,1.9468135,0.86
24780,433,1207,45.494658,11.154551,321.5,321.5,1.7808597,0.93
24781,517,1207,45.495467,11.160615,251,251,1.8174884,0.92
24782,526,1207,45.495565,11.161352,247.8,247.8,1.974171,0.87
24783,531,1207,45.495622,11.161783,247.1,247.1,2.0108312,0.82
24784,537,1207,45.495691,11.162302,246.4,246.4,2.0259956,0.8
24785,578,1207,45.496188,11.16603,250.2,250.2,1.7148464,0.98
24786,589,1207,45.496327,11.167079,253.7,253.7,1.7688917,0.93
24787,600,1207,45.496459,11.168069,254.2,254.2,1.669852,0.98
24788,629,1207,45.496793,11.170578,250.7,250.7,1.7661558,0.99
24789,643,1207,45.496971,11.171921,255.6,255.6,1.7997976,0.98
24790,654,1207,45.497099,11.172882,254.7,254.7,1.8083692,0.98
24791,659,1207,45.497157,11.173321,254.4,254.4,1.7451699,0.98
24792,711,1207,45.497769,11.177918,253.3,253.3,1.6789016,0.95
24793,759,1207,45.498325,11.182101,249.3,249.3,1.7648759,0.93
24794,767,1207,45.498421,11.18282,249.7,249.7,1.7798798,0.95
24795,822,1207,45.499466,11.190709,399.8,399.8,2.2225999,0.79
24796,876,1207,45.500143,11.195804,415.3,415.3,2.1999437,0.7
24797,888,1207,45.50022,11.19638,391,391,1.8612737,0.75
24798,976,1207,45.500845,11.201068,235.9,235.9,2.4627947,0.75
24799,992,1207,45.500976,11.20205,214.2,214.2,2.0467911,0.84
24800,997,1207,45.501015,11.20235,207.1,207.1,2.3391418,0.8
24801,1040,1207,45.501686,11.207414,270.2,270.2,2.0204439,0.74
24802,1181,1207,45.50401,11.224971,526.7,526.7,2.2053859,0.7
24803,1196,1207,45.504126,11.225843,504.1,504.1,2.3591837,0.84
24804,165,1208,45.491128,11.127832,185.4,185.4,2.0335094,0.81
24805,171,1208,45.491189,11.12829,181.5,181.5,2.1524577,0.79
24806,237,1208,45.491853,11.133263,135.4,135.4,2.0803605,0.72
24807,259,1208,45.492122,11.135279,137.8,137.8,2.1245733,0.71
24808,319,1208,45.493248,11.143742,290.5,290.5,1.9368154,0.78
24809,365,1208,45.493826,11.148084,302.1,302.1,2.0430017,0.75
24810,397,1208,45.494408,11.152459,377.2,377.2,1.9016349,0.87
24811,402,1208,45.494453,11.152795,371.8,371.8,1.9343513,0.87
24812,459,1208,45.494913,11.156243,290.9,290.9,1.7835468,0.92
24813,487,1208,45.49518,11.15824,266.2,266.2,1.8414394,0.91
24814,529,1208,45.495628,11.161604,247.5,247.5,1.9925687,0.84
24815,540,1208,45.495754,11.162555,246,246,2.0179323,0.81
24816,543,1208,45.495788,11.162809,245.4,245.4,1.9645952,0.85
24817,550,1208,45.49587,11.163424,245,245,1.8988769,0.91
24818,557,1208,45.495954,11.164056,245.4,245.4,1.8953592,0.9
24819,559,1208,45.495979,11.164241,245.7,245.7,1.8879529,0.91
24820,564,1208,45.496044,11.16473,247.9,247.9,1.7762636,0.96
24821,582,1208,45.496267,11.166405,251.6,251.6,1.689225,0.97
24822,610,1208,45.4966,11.168913,252.3,252.3,1.7381081,0.98
24823,619,1208,45.496699,11.169652,249.3,249.3,1.7283571,0.99
24824,673,1208,45.497351,11.174555,254.3,254.3,1.713673,0.98
24825,772,1208,45.498512,11.18329,251.4,251.4,1.7922645,0.93
24826,790,1208,45.498828,11.185666,290.2,290.2,2.2221782,0.86
24827,803,1208,45.499136,11.187997,348.9,348.9,2.040737,0.88
24828,827,1208,45.499587,11.191397,412.4,412.4,1.8838347,0.84
24829,848,1208,45.500005,11.194554,477.1,477.1,1.9266257,0.75
24830,964,1208,45.500787,11.200414,256.7,256.7,2.0523453,0.7
24831,973,1208,45.500852,11.200905,241.4,241.4,2.2419064,0.73
24832,1033,1208,45.501624,11.206726,267.1,267.1,2.1600767,0.77
24833,1039,1208,45.501704,11.207326,270.6,270.6,2.0203185,0.75
24834,1076,1208,45.502177,11.210893,285.5,285.5,2.1551246,0.87
24835,1102,1208,45.502481,11.213184,285.2,285.2,2.4640453,0.78
24836,1107,1208,45.502574,11.213889,298.4,298.4,2.1449271,0.72
24837,1156,1208,45.503799,11.22316,546.9,546.9,2.1577013,0.83
24838,1171,1208,45.50395,11.224298,537.6,537.6,2.0419782,0.72
24839,163,1209,45.491132,11.127645,185.4,185.4,1.9875234,0.81
24840,167,1209,45.491174,11.127958,183.2,183.2,2.0404857,0.81
24841,258,1209,45.492136,11.135165,136.9,136.9,2.1061598,0.7
24842,305,1209,45.492985,11.141541,244,244,1.998314,0.82
24843,321,1209,45.493306,11.14396,292.9,292.9,1.8984684,0.78
24844,349,1209,45.493673,11.146714,305.4,305.4,1.818613,0.89
24845,364,1209,45.49385,11.148043,304.9,304.9,1.9002467,0.81
24846,373,1209,45.494144,11.150258,374.6,374.6,1.9762935,0.86
24847,392,1209,45.494385,11.15207,380.4,380.4,1.8739222,0.93
24848,421,1209,45.494625,11.153861,341.1,341.1,1.8620156,0.86
24849,469,1209,45.495031,11.156908,280,280,1.8292557,0.93
24850,545,1209,45.49584,11.162976,245.2,245.2,1.9498293,0.87
24851,554,1209,45.495946,11.163777,245.2,245.2,1.8938028,0.91
24852,561,1209,45.496033,11.164424,246.4,246.4,1.8582069,0.92
24853,573,1209,45.496183,11.165557,249.6,249.6,1.7231249,0.98
24854,585,1209,45.496333,11.16668,252.3,252.3,1.6938774,0.96
24855,627,1209,45.496825,11.17038,250.5,250.5,1.7629975,0.98
24856,643,1209,45.497029,11.171913,255.9,255.9,1.8115223,0.98
24857,661,1209,45.497238,11.173488,254.7,254.7,1.7259687,0.99
24858,667,1209,45.497308,11.174014,254.3,254.3,1.7099748,0.99
24859,683,1209,45.497499,11.175448,254.9,254.9,1.658356,0.98
24860,691,1209,45.497591,11.176141,254,254,1.7291554,0.97
24861,741,1209,45.498177,11.180549,252.4,252.4,1.7411052,0.93
24862,745,1209,45.498223,11.180896,251.9,251.9,1.7522095,0.93
24863,793,1209,45.498941,11.186302,309.1,309.1,2.182152,0.87
24864,798,1209,45.499074,11.187307,337,337,2.2318427,0.87
24865,817,1209,45.499424,11.18995,384.8,384.8,2.3144678,0.76
24866,835,1209,45.499818,11.192919,453.4,453.4,2.1078565,0.73
24867,850,1209,45.50005,11.19467,474.5,474.5,1.9197617,0.74
24868,881,1209,45.500224,11.195973,402.4,402.4,1.8640937,0.71
24869,1017,1209,45.501465,11.205301,267,267,2.0723474,0.77
24870,1020,1209,45.501501,11.205572,267.3,267.3,2.0259717,0.76
24871,1044,1209,45.501798,11.207815,273.3,273.3,2.0456486,0.74
24872,1047,1209,45.501837,11.208105,274.6,274.6,2.1316647,0.77
24873,1123,1209,45.503324,11.219349,502,502,2.2799984,0.75
24874,1167,1209,45.503937,11.22398,539.8,539.8,2.0340365,0.77
24875,190,1210,45.491417,11.129557,160.9,160.9,2.0294541,0.74
24876,234,1210,45.491877,11.133004,136.6,136.6,2.0734254,0.7
24877,240,1210,45.491943,11.133494,134.3,134.3,2.0674979,0.71
24878,282,1210,45.492733,11.13943,241.7,241.7,2.1768204,0.72
24879,300,1210,45.492944,11.141019,240.7,240.7,1.9614465,0.83
24880,356,1210,45.493785,11.147332,305.4,305.4,1.9505272,0.84
24881,403,1210,45.494517,11.152838,370.2,370.2,1.9530178,0.85
24882,446,1210,45.494859,11.155399,307.2,307.2,1.8420654,0.91
24883,461,1210,45.494987,11.156354,288.3,288.3,1.803197,0.91
24884,494,1210,45.49531,11.158777,262.7,262.7,1.9138109,0.86
24885,497,1210,45.495342,11.159021,261.5,261.5,1.9074807,0.87
24886,506,1210,45.495434,11.159711,256,256,1.8428025,0.91
24887,530,1210,45.495696,11.161678,247.5,247.5,1.9677732,0.85
24888,532,1210,45.495719,11.161851,247.2,247.2,1.9851454,0.83
24889,556,1210,45.495999,11.163953,245.5,245.5,1.8851235,0.9
24890,568,1210,45.496152,11.165098,249.3,249.3,1.7335347,0.97
24891,587,1210,45.496386,11.166859,252.7,252.7,1.7039357,0.96
24892,625,1210,45.496829,11.17019,250.3,250.3,1.761005,0.98
24893,649,1210,45.497127,11.172428,255.4,255.4,1.8461417,0.96
24894,659,1210,45.497244,11.173307,254.9,254.9,1.7402309,0.98
24895,676,1210,45.497444,11.174816,254.8,254.8,1.7111752,0.97
24896,682,1210,45.497516,11.175354,255,255,1.6550132,0.97
24897,711,1210,45.497854,11.177898,253.4,253.4,1.7013586,0.97
24898,724,1210,45.498007,11.179047,253.1,253.1,1.6557664,0.94
24899,732,1210,45.498101,11.179751,252.8,252.8,1.6572071,0.91
24900,769,1210,45.49853,11.18298,250,250,1.7863049,0.94
24901,790,1210,45.498885,11.185654,290.4,290.4,2.3045831,0.83
24902,819,1210,45.499483,11.190174,387.5,387.5,2.2855222,0.79
24903,825,1210,45.499606,11.191095,407,407,1.94396,0.8
24904,889,1210,45.500313,11.196421,389.8,389.8,1.8746804,0.75
24905,955,1210,45.500765,11.199807,267,267,2.0303161,0.8
24906,958,1210,45.500791,11.200003,263.5,263.5,2.1171022,0.81
24907,962,1210,45.500827,11.200271,259.2,259.2,2.1532766,0.76
24908,997,1210,45.5011,11.202324,207,207,2.3728699,0.83
24909,1000,1210,45.501121,11.202484,201.7,201.7,2.282179,0.81
24910,1024,1210,45.501577,11.205925,267.6,267.6,2.0283106,0.76
24911,1038,1210,45.501752,11.207243,271.6,271.6,2.0017654,0.77
24912,1053,1210,45.501954,11.208767,281.6,281.6,2.4276355,0.77
24913,1062,1210,45.502081,11.209726,289.8,289.8,2.1459215,0.85
24914,1086,1210,45.502345,11.211714,283.1,283.1,2.2701029,0.9
24915,1138,1210,45.503585,11.221101,523.9,523.9,2.1936499,0.83
24916,1197,1210,45.504217,11.225861,501.7,501.7,2.2326205,0.75
24917,279,1211,45.492719,11.139108,239.4,239.4,2.2087946,0.75
24918,290,1211,45.492875,11.140279,248.6,248.6,1.9372997,0.82
24919,293,1211,45.492908,11.140524,247.5,247.5,1.9351541,0.86
24920,308,1211,45.493085,11.141852,246.9,246.9,2.0576253,0.8
24921,373,1211,45.4942,11.150239,374.4,374.4,1.949675,0.87
24922,401,1211,45.49453,11.152713,373.3,373.3,1.9971939,0.83
24923,428,1211,45.49473,11.15421,328.2,328.2,1.8269273,0.91
24924,458,1211,45.494991,11.156165,292.6,292.6,1.7921105,0.91
24925,483,1211,45.495226,11.157927,269.5,269.5,1.8336625,0.93
24926,491,1211,45.495306,11.158529,264,264,1.8938045,0.87
24927,514,1211,45.495548,11.160344,252.4,252.4,1.7983525,0.91
24928,557,1211,45.49604,11.164041,245.8,245.8,1.8715534,0.91
24929,571,1211,45.496216,11.16536,249.4,249.4,1.7261416,0.98
24930,593,1211,45.496487,11.167397,253.3,253.3,1.7214065,0.96
24931,607,1211,45.496653,11.168643,253.4,253.4,1.7366862,0.98
24932,645,1211,45.497109,11.172076,256,256,1.8334812,0.97
24933,667,1211,45.497366,11.174004,254.6,254.6,1.7176412,0.99
24934,712,1211,45.497894,11.177979,253.4,253.4,1.7135172,0.97
24935,738,1211,45.498199,11.180272,252.6,252.6,1.7426055,0.91
24936,763,1211,45.498486,11.182428,249.4,249.4,1.7628145,0.94
24937,803,1211,45.499207,11.187862,343.4,343.4,2.1518883,0.88
24938,805,1211,45.499244,11.188149,348.8,348.8,2.0426285,0.88
24939,812,1211,45.499373,11.189121,366.3,366.3,2.0544705,0.9
24940,838,1211,45.49993,11.193325,461.2,461.2,2.0320819,0.74
24941,846,1211,45.500071,11.194387,478.8,478.8,1.9717987,0.78
24942,933,1211,45.500641,11.198658,307.3,307.3,1.8529558,0.7
24943,954,1211,45.500787,11.19975,268.9,268.9,2.0382054,0.78
24944,1034,1211,45.501731,11.206868,271,271,2.0190931,0.8
24945,1041,1211,45.50182,11.207536,273.4,273.4,1.99337,0.74
24946,1050,1211,45.50194,11.208438,278.8,278.8,2.4436614,0.74
24947,1087,1211,45.502389,11.211826,284.7,284.7,2.2888307,0.89
24948,1124,1211,45.503392,11.219415,501.7,501.7,2.0864497,0.82
24949,1132,1211,45.503522,11.220402,515.7,515.7,2.0467232,0.76
24950,163,1212,45.491213,11.127587,183.7,183.7,1.9526031,0.8
24951,183,1212,45.491403,11.129009,165.5,165.5,2.0701823,0.73
24952,313,1212,45.493246,11.142845,274.2,274.2,2.2041412,0.84
24953,465,1212,45.495077,11.156588,283,283,1.8576557,0.91
24954,555,1212,45.496044,11.163851,245.6,245.6,1.8819667,0.9
24955,563,1212,45.496144,11.164599,247.4,247.4,1.7833548,0.96
24956,572,1212,45.496256,11.165441,249.4,249.4,1.725162,0.98
24957,608,1212,45.496692,11.16872,253.2,253.2,1.7513882,0.98
24958,613,1212,45.496745,11.169113,250.6,250.6,1.7588159,0.99
24959,673,1212,45.497466,11.174537,254.9,254.9,1.7183453,0.98
24960,699,1212,45.497773,11.176846,254.9,254.9,1.8284882,0.98
24961,754,1212,45.498413,11.181661,251.4,251.4,1.7460876,0.94
24962,851,1212,45.500144,11.194714,473.4,473.4,1.9328989,0.74
24963,974,1212,45.500974,11.200939,240.2,240.2,2.2559045,0.74
24964,1032,1212,45.501738,11.206694,271.5,271.5,2.1082336,0.77
24965,1046,1212,45.501914,11.208027,276.3,276.3,2.0947821,0.76
24966,1057,1212,45.502074,11.209229,287.8,287.8,2.1910934,0.83
24967,1089,1212,45.502445,11.21203,286.4,286.4,2.1682909,0.9
24968,1131,1212,45.503537,11.220292,515.1,515.1,2.0341919,0.77
24969,1155,1212,45.503901,11.223044,547,547,2.4011526,0.75
24970,1191,1212,45.504236,11.225564,514.2,514.2,2.8990734,0.7
24971,160,1213,45.491211,11.127352,185.7,185.7,1.9086119,0.74
24972,178,1213,45.491378,11.128603,168,168,2.2149106,0.78
24973,280,1213,45.492801,11.139284,244.5,244.5,2.2279264,0.76
24974,294,1213,45.492979,11.140616,248.4,248.4,1.8935054,0.85
24975,323,1213,45.493451,11.144167,295.8,295.8,1.8790054,0.79
24976,341,1213,45.493701,11.146045,309.1,309.1,1.780961,0.86
24977,350,1213,45.493802,11.146802,306.8,306.8,1.8205489,0.86
24978,378,1213,45.494324,11.150729,377.4,377.4,1.9389188,0.88
24979,389,1213,45.494467,11.151801,381.9,381.9,1.9119832,0.91
24980,394,1213,45.494515,11.152161,377.6,377.6,1.9100053,0.89
24981,446,1213,45.494946,11.155392,308,308,1.7964788,0.93
24982,451,1213,45.494994,11.155745,303.5,303.5,1.7701524,0.94
24983,502,1213,45.495479,11.159384,258.6,258.6,1.866716,0.9
24984,506,1213,45.49552,11.159692,256.1,256.1,1.834603,0.91
24985,533,1213,45.495816,11.161913,247.1,247.1,1.9704595,0.82
24986,535,1213,45.495838,11.162082,246.6,246.6,1.9982822,0.81
24987,550,1213,45.496013,11.163395,245.4,245.4,1.9215341,0.89
24988,554,1213,45.496061,11.163755,245.6,245.6,1.8840706,0.9
24989,586,1213,45.496457,11.166731,252,252,1.7054232,0.97
24990,606,1213,45.496698,11.168544,253.6,253.6,1.7483211,0.98
24991,609,1213,45.496731,11.168794,252.8,252.8,1.7624077,0.99
24992,638,1213,45.497085,11.171452,256.7,256.7,1.7744588,0.99
24993,653,1213,45.497258,11.172753,255.1,255.1,1.8286761,0.97
24994,727,1213,45.498127,11.17929,253.1,253.1,1.643371,0.92
24995,741,1213,45.498291,11.180519,252.4,252.4,1.7643832,0.92
24996,772,1213,45.498652,11.183234,250.6,250.6,1.8132224,0.93
24997,785,1213,45.498843,11.184679,265,265,2.0682079,0.92
24998,803,1213,45.499258,11.18781,341.6,341.6,2.2516397,0.87
24999,807,1213,45.49933,11.188354,351,351,1.9882178,0.89
25000,810,1213,45.49938,11.188724,356.2,356.2,1.921288,0.89
25001,819,1213,45.499565,11.190123,386.1,386.1,2.1383159,0.8
25002,826,1213,45.499698,11.191127,405.3,405.3,2.0202766,0.78
25003,1039,1213,45.501855,11.207358,274.2,274.2,1.9913551,0.74
25004,1048,1213,45.501972,11.20824,278.5,278.5,2.1816447,0.77
25005,1079,1213,45.502367,11.211222,290.6,290.6,2.2308686,0.88
25006,1141,1213,45.503729,11.221519,532.8,532.8,2.1864417,0.8
25007,1197,1213,45.504307,11.225876,503.7,503.7,2.3764343,0.72
25008,161,1214,45.491248,11.127414,184.7,184.7,1.888343,0.75
25009,308,1214,45.493174,11.141858,248.4,248.4,2.0778768,0.8
25010,313,1214,45.493297,11.142784,272,272,2.2073218,0.85
25011,326,1214,45.49352,11.144466,297.7,297.7,1.859538,0.82
25012,359,1214,45.49394,11.147619,307.9,307.9,2.0335383,0.8
25013,368,1214,45.494215,11.149688,370.4,370.4,2.0328616,0.82
25014,393,1214,45.494533,11.152074,378.1,378.1,1.9085323,0.9
25015,407,1214,45.494653,11.152974,360.9,360.9,1.9108714,0.82
25016,433,1214,45.494864,11.154557,324.5,324.5,1.8169841,0.92
25017,439,1214,45.49491,11.154901,315,315,1.8662951,0.91
25018,455,1214,45.495057,11.156003,299,299,1.7811663,0.94
25019,493,1214,45.495413,11.158672,263.4,263.4,1.9345799,0.86
25020,521,1214,45.49571,11.160899,250.2,250.2,1.8704328,0.89
25021,524,1214,45.495744,11.16115,249.3,249.3,1.858395,0.89
25022,560,1214,45.496162,11.164296,246.4,246.4,1.8187251,0.93
25023,640,1214,45.497138,11.171629,257,257,1.7767296,0.98
25024,645,1214,45.497195,11.172061,256.4,256.4,1.8310197,0.97
25025,649,1214,45.497241,11.172405,255.8,255.8,1.8459684,0.96
25026,662,1214,45.497394,11.173551,255.3,255.3,1.730021,0.99
25027,683,1214,45.497642,11.175416,255.2,255.2,1.6705015,0.97
25028,778,1214,45.498756,11.183796,252.4,252.4,1.8478374,0.92
25029,795,1214,45.499088,11.1863,302,302,2.0764964,0.86
25030,961,1214,45.500937,11.200218,262.5,262.5,2.0723647,0.77
25031,972,1214,45.501017,11.200821,244,244,2.1621513,0.73
25032,1052,1214,45.502062,11.208701,284.2,284.2,2.4307817,0.74
25033,1071,1214,45.502315,11.210603,295.4,295.4,1.9925179,0.87
25034,1075,1214,45.502359,11.210936,294.4,294.4,2.0712531,0.89
25035,1083,1214,45.502438,11.211534,288.9,288.9,2.2103588,0.88
25036,1085,1214,45.502461,11.211707,288.8,288.8,2.1580708,0.88
25037,1087,1214,45.502485,11.211886,288.9,288.9,2.1534166,0.89
25038,1100,1214,45.502636,11.213023,288.3,288.3,2.3116805,0.85
25039,1167,1214,45.504085,11.223985,541.9,541.9,2.1528008,0.76
25040,162,1215,45.491286,11.127477,183.8,183.8,1.8947314,0.74
25041,446,1215,45.495005,11.155387,308.6,308.6,1.7855015,0.94
25042,461,1215,45.495132,11.156343,289.7,289.7,1.8223231,0.9
25043,518,1215,45.495706,11.160645,251.2,251.2,1.8373926,0.88
25044,531,1215,45.495851,11.161735,247.8,247.8,1.9324735,0.84
25045,551,1215,45.496082,11.163473,245.7,245.7,1.9119452,0.89
25046,573,1215,45.496353,11.165506,249.4,249.4,1.7306736,0.98
25047,579,1215,45.496426,11.16606,250.3,250.3,1.7145645,0.98
25048,582,1215,45.496464,11.166341,251,251,1.7117965,0.97
25049,592,1215,45.496588,11.167273,253.1,253.1,1.7323221,0.96
25050,599,1215,45.496673,11.167915,254.1,254.1,1.7301659,0.98
25051,619,1215,45.496898,11.169605,249.6,249.6,1.737164,0.98
25052,627,1215,45.496997,11.170345,251.1,251.1,1.7932615,0.97
25053,633,1215,45.497072,11.170911,252.7,252.7,1.7832266,0.99
25054,636,1215,45.497116,11.171245,256,256,1.7671354,0.98
25055,654,1215,45.497327,11.172828,255.1,255.1,1.8008818,0.98
25056,658,1215,45.497375,11.173188,255.3,255.3,1.7404157,0.99
25057,661,1215,45.49741,11.173457,255.4,255.4,1.7381409,0.99
25058,784,1215,45.498876,11.18448,260.4,260.4,1.9598534,0.9
25059,810,1215,45.499428,11.188649,353.2,353.2,1.932421,0.89
25060,822,1215,45.499664,11.190426,388.8,388.8,2.1202433,0.8
25061,851,1215,45.500229,11.194693,473.5,473.5,1.898079,0.76
25062,962,1215,45.500976,11.200292,262.2,262.2,2.0753635,0.75
25063,977,1215,45.50108,11.201071,234.8,234.8,2.0840584,0.81
25064,998,1215,45.501253,11.202372,206.9,206.9,2.526287,0.76
25065,1025,1215,45.501737,11.206023,270,270,2.1639811,0.73
25066,1036,1215,45.501879,11.207097,275.1,275.1,1.9874725,0.74
25067,1069,1215,45.502321,11.210433,296.1,296.1,1.947215,0.84
25068,1095,1215,45.50261,11.212612,290.2,290.2,2.2561322,0.87
25069,1132,1215,45.50364,11.220404,517.4,517.4,1.9970211,0.78
25070,181,1216,45.491494,11.128809,166,166,2.0416089,0.73
25071,243,1216,45.492146,11.133696,133.3,133.3,2.1781122,0.73
25072,257,1216,45.492321,11.135006,136.1,136.1,2.0578246,0.75
25073,260,1216,45.492362,11.135318,138.3,138.3,2.0527398,0.74
25074,288,1216,45.493,11.140118,251.4,251.4,1.9910123,0.78
25075,307,1216,45.493211,11.141699,245.7,245.7,2.148368,0.75
25076,350,1216,45.493891,11.146808,308.3,308.3,1.8140666,0.85
25077,406,1216,45.494699,11.152882,361.5,361.5,1.8831784,0.84
25078,417,1216,45.494793,11.153582,347.6,347.6,1.8825036,0.82
25079,434,1216,45.494931,11.154615,323.7,323.7,1.8128502,0.94
25080,509,1216,45.495636,11.159904,254.6,254.6,1.7807215,0.94
25081,526,1216,45.495823,11.161308,249.1,249.1,1.8801805,0.87
25082,533,1216,45.495901,11.161894,247.3,247.3,1.9634193,0.82
25083,542,1216,45.496003,11.162659,245.4,245.4,2.0631083,0.81
25084,629,1216,45.49705,11.170524,251.5,251.5,1.8014228,0.98
25085,689,1216,45.497768,11.175924,254.8,254.8,1.7295964,0.97
25086,717,1216,45.498095,11.178385,253.4,253.4,1.7196106,0.97
25087,830,1216,45.499852,11.191626,413.6,413.6,2.4288017,0.74
25088,862,1216,45.500348,11.195369,459,459,1.9224956,0.7
25089,902,1216,45.500576,11.197069,367,367,2.3102548,0.84
25090,904,1216,45.500586,11.197142,361.8,361.8,2.2803641,0.79
25091,1044,1216,45.502008,11.207845,277.6,277.6,2.0552377,0.76
25092,1049,1216,45.502079,11.208385,282.5,282.5,2.222039,0.78
25093,1072,1216,45.502388,11.210712,297.2,297.2,1.9570142,0.87
25094,1184,1216,45.504301,11.225175,527.2,527.2,2.6008173,0.71
