ID,SVET,LVET,LAT,LON,HEIGHT,HEIGHT WRT DEM,SIGMA HEIGHT,COHER
2177,610,704,45.481415,11.165948,-88.3,-88.3,1.7801824,0.95
2557,635,730,45.482448,11.167974,-88.3,-88.3,1.9002917,0.77
2745,717,744,45.483816,11.175164,-88.3,-88.3,1.7643667,0.96
2893,1016,755,45.487654,11.201615,-88.3,-88.3,1.9151155,0.8
3186,615,774,45.483457,11.165852,-88.3,-88.3,1.7659242,0.96
3610,757,803,45.48596,11.178263,-88.3,-88.3,1.8239652,0.93
9875,210,1380,45.4958,11.124959,-88.3,-88.3,1.9450026,0.78
1862,541,681,45.479944,11.159979,-88.2,-88.2,1.9746264,0.79
2574,741,731,45.483731,11.1774,-88.2,-88.2,1.7588971,0.93
2577,794,731,45.484358,11.182111,-88.2,-88.2,1.7803403,0.94
2670,734,738,45.483847,11.176724,-88.2,-88.2,1.9588537,0.81
2900,782,756,45.484924,11.180852,-88.2,-88.2,1.9280313,0.79
3280,819,779,45.486013,11.18396,-88.2,-88.2,1.7805007,0.92
4118,938,843,45.48923,11.194026,-88.2,-88.2,1.8910021,0.79
4824,334,896,45.483571,11.139823,-88.2,-88.2,1.8951382,0.86
16147,529,1934,45.515297,11.149193,-88.2,-88.2,1.9997949,0.76
1009,394,626,45.476638,11.147286,-88.1,-88.1,1.8784824,0.83
1247,722,642,45.480986,11.176402,-88.1,-88.1,1.8261249,0.86
1634,368,668,45.477518,11.144635,-88.1,-88.1,1.864843,0.86
1727,537,674,45.479699,11.159679,-88.1,-88.1,1.8891581,0.85
2263,763,710,45.483397,11.17952,-88.1,-88.1,1.7843854,0.94
2345,585,716,45.481459,11.163633,-88.1,-88.1,1.7782332,0.92
2550,762,729,45.483923,11.179285,-88.1,-88.1,1.7854449,0.93
3082,567,768,45.482718,11.161625,-88.1,-88.1,1.8811685,0.89
3926,935,830,45.488826,11.193861,-88.1,-88.1,1.9243917,0.85
6019,265,987,45.485325,11.132944,-88.1,-88.1,1.995487,0.78
1150,727,635,45.480847,11.176903,-88,-88,1.8655847,0.9
1428,536,654,45.479121,11.159746,-88,-88,1.7763288,0.92
2501,737,726,45.483543,11.177088,-88,-88,1.7545774,0.97
2510,587,727,45.481794,11.163726,-88,-88,1.8420783,0.84
2561,764,730,45.483976,11.179457,-88,-88,1.842904,0.92
3395,751,787,45.485437,11.177861,-88,-88,1.8307233,0.87
5008,304,908,45.483553,11.13705,-88,-88,2.0185422,0.75
5889,979,976,45.493481,11.196636,-88,-88,1.9098856,0.8
540,911,591,45.481773,11.193586,-87.9,-87.9,1.9179462,0.82
2158,760,702,45.483135,11.17932,-87.9,-87.9,1.874457,0.84
2422,574,721,45.48147,11.162618,-87.9,-87.9,1.8661278,0.79
2956,737,760,45.484506,11.176825,-87.9,-87.9,1.7517458,0.97
3587,841,801,45.486897,11.18575,-87.9,-87.9,1.887581,0.86
2679,708,739,45.483569,11.174412,-87.8,-87.8,1.8536813,0.81
2857,737,753,45.484308,11.176882,-87.8,-87.8,1.7747271,0.95
3071,729,767,45.48461,11.176063,-87.8,-87.8,1.7591211,0.97
3158,613,772,45.483378,11.165699,-87.8,-87.8,1.7842574,0.95
3187,618,774,45.483494,11.166129,-87.8,-87.8,1.7870263,0.93
3456,750,791,45.485539,11.177744,-87.8,-87.8,1.8000049,0.93
1230,535,641,45.478741,11.159764,-87.7,-87.7,1.9238059,0.79
2144,548,701,45.480596,11.160459,-87.7,-87.7,1.989346,0.77
2319,653,714,45.482209,11.169713,-87.7,-87.7,1.8780826,0.83
2503,776,726,45.484005,11.180559,-87.7,-87.7,1.8626896,0.86
2560,750,730,45.483811,11.178217,-87.7,-87.7,1.8514413,0.9
2886,608,755,45.482837,11.165388,-87.7,-87.7,1.8079684,0.93
3605,621,803,45.484351,11.166173,-87.7,-87.7,1.7673057,0.93
6085,981,993,45.493987,11.196687,-87.7,-87.7,1.9652812,0.81
2396,674,719,45.4826,11.171544,-87.6,-87.6,1.8999085,0.87
2795,588,748,45.482402,11.163661,-87.6,-87.6,1.886197,0.87
3537,783,797,45.486099,11.180636,-87.6,-87.6,1.7567617,0.96
3544,621,798,45.48421,11.166214,-87.6,-87.6,1.758678,0.97
4005,936,835,45.488981,11.193921,-87.6,-87.6,1.8960766,0.88
11219,312,1511,45.500731,11.133092,-87.6,-87.6,1.9381738,0.79
369,397,580,45.475372,11.147923,-87.5,-87.5,1.831132,0.87
618,875,597,45.48152,11.190353,-87.5,-87.5,1.9149437,0.84
1934,384,685,45.478192,11.145946,-87.5,-87.5,1.9443704,0.82
2018,753,691,45.482742,11.178791,-87.5,-87.5,1.7993363,0.94
2273,586,711,45.48133,11.163771,-87.5,-87.5,1.8934851,0.84
3070,616,767,45.483273,11.166011,-87.5,-87.5,1.7864073,0.95
3260,760,778,45.48529,11.178741,-87.5,-87.5,1.8872551,0.87
3308,760,781,45.485375,11.178717,-87.5,-87.5,1.7943896,0.93
3360,744,784,45.48527,11.177272,-87.5,-87.5,1.8453115,0.85
3567,816,800,45.486574,11.183546,-87.5,-87.5,1.8640614,0.87
3657,805,807,45.486643,11.182514,-87.5,-87.5,1.7913779,0.94
3780,1026,817,45.489531,11.202037,-87.5,-87.5,2.0361688,0.79
9037,177,1292,45.492915,11.122702,-87.5,-87.5,2.0207544,0.78
2103,680,698,45.482077,11.172247,-87.4,-87.4,1.7895791,0.93
2438,560,722,45.481334,11.161372,-87.4,-87.4,1.9085044,0.87
2590,916,732,45.485828,11.192948,-87.4,-87.4,1.8636186,0.87
2776,751,747,45.484305,11.178181,-87.4,-87.4,1.7567887,0.94
4590,954,877,45.490383,11.195198,-87.4,-87.4,1.8218241,0.81
5179,639,917,45.487795,11.166899,-87.4,-87.4,1.7728,0.9
5851,976,972,45.493334,11.196412,-87.4,-87.4,1.9208037,0.85
6409,176,1023,45.485283,11.124704,-87.4,-87.4,1.9961414,0.77
2189,686,705,45.482346,11.172727,-87.3,-87.3,1.7854133,0.93
3207,614,775,45.483476,11.165776,-87.3,-87.3,1.7376811,0.97
3611,795,803,45.486412,11.18166,-87.3,-87.3,1.8095667,0.94
2370,793,717,45.483952,11.182151,-87.2,-87.2,1.8111227,0.88
2725,893,742,45.485841,11.190836,-87.2,-87.2,1.8754141,0.9
2896,320,756,45.479441,11.139678,-87.2,-87.2,1.9468015,0.83
3413,734,788,45.485266,11.176358,-87.2,-87.2,1.9925139,0.82
3596,783,802,45.486242,11.180604,-87.2,-87.2,1.8087002,0.93
3790,934,818,45.488477,11.193885,-87.2,-87.2,1.9498403,0.79
4639,946,881,45.490403,11.194461,-87.2,-87.2,1.9415541,0.82
6067,1032,991,45.494531,11.201232,-87.2,-87.2,1.978397,0.78
1465,745,656,45.481657,11.178359,-87.1,-87.1,2.0640414,0.77
1991,382,689,45.478282,11.145744,-87.1,-87.1,1.9581518,0.78
3208,617,775,45.483512,11.166046,-87.1,-87.1,1.75745,0.96
3263,843,778,45.486271,11.186121,-87.1,-87.1,1.7869876,0.94
3359,617,784,45.483767,11.165977,-87.1,-87.1,1.8908487,0.85
3371,772,785,45.485631,11.17976,-87.1,-87.1,1.8178524,0.93
3434,764,789,45.485649,11.179018,-87.1,-87.1,1.9462706,0.86
3629,615,805,45.484338,11.165635,-87.1,-87.1,1.8329533,0.88
3631,773,805,45.486209,11.179694,-87.1,-87.1,1.7728353,0.96
1502,537,659,45.479277,11.159817,-87,-87,1.7963327,0.88
3003,741,763,45.484641,11.177178,-87,-87,1.7686735,0.96
3128,614,770,45.483335,11.165819,-87,-87,1.7596218,0.96
3340,616,783,45.483727,11.165897,-87,-87,1.7508218,0.97
3564,624,800,45.484304,11.166479,-87,-87,1.780257,0.94
3750,775,815,45.486516,11.179796,-87,-87,1.8534372,0.91
526,910,590,45.481736,11.193526,-86.9,-86.9,1.889156,0.8
2005,780,690,45.483035,11.181211,-86.9,-86.9,1.8093006,0.88
2230,348,708,45.478416,11.142561,-86.9,-86.9,1.9950509,0.83
2659,741,737,45.483905,11.177379,-86.9,-86.9,1.7671421,0.95
2710,674,741,45.483225,11.17139,-86.9,-86.9,1.8337242,0.87
2912,737,757,45.484424,11.176871,-86.9,-86.9,1.755906,0.97
2913,740,757,45.48446,11.177136,-86.9,-86.9,1.7910103,0.92
3171,729,773,45.484783,11.176034,-86.9,-86.9,1.7869087,0.96
3482,726,793,45.485314,11.175612,-86.9,-86.9,1.8692516,0.88
3484,748,793,45.485574,11.177568,-86.9,-86.9,1.7761909,0.95
3563,618,800,45.484233,11.165945,-86.9,-86.9,1.7681887,0.93
4160,781,846,45.487466,11.180092,-86.9,-86.9,1.8284487,0.82
607,399,597,45.47588,11.147984,-86.8,-86.8,1.8197413,0.8
1771,743,676,45.482201,11.178033,-86.8,-86.8,1.7667166,0.96
2513,623,727,45.482225,11.166959,-86.8,-86.8,1.9253939,0.76
2538,893,728,45.485445,11.190951,-86.8,-86.8,1.9639211,0.82
3927,937,830,45.488853,11.194065,-86.8,-86.8,1.8683922,0.88
11424,302,1527,45.501068,11.13209,-86.8,-86.8,1.9961725,0.8
1688,376,672,45.47773,11.145349,-86.7,-86.7,2.0302371,0.78
1725,370,674,45.477715,11.144796,-86.7,-86.7,1.9203034,0.76
2730,715,743,45.483768,11.175025,-86.7,-86.7,1.7505778,0.97
3370,766,785,45.485561,11.179235,-86.7,-86.7,1.7793507,0.95
3439,326,790,45.480477,11.139961,-86.7,-86.7,1.9125032,0.81
4371,941,860,45.48975,11.194189,-86.7,-86.7,1.8754147,0.88
7504,167,1130,45.488208,11.123079,-86.7,-86.7,1.9046034,0.77
7556,1029,1134,45.498548,11.199871,-86.7,-86.7,1.9842929,0.84
645,399,600,45.475965,11.147965,-86.6,-86.6,1.884823,0.8
2102,604,698,45.481178,11.165496,-86.6,-86.6,1.9418601,0.78
3983,627,834,45.485303,11.166489,-86.6,-86.6,1.8212006,0.85
4171,628,847,45.485684,11.166479,-86.6,-86.6,1.8629068,0.88
8073,279,1193,45.491332,11.132627,-86.6,-86.6,2.0161731,0.77
1972,553,687,45.480261,11.161036,-86.5,-86.5,2.0350898,0.79
2227,1071,707,45.486946,11.206892,-86.5,-86.5,2.0724348,0.77
2666,697,738,45.483414,11.173467,-86.5,-86.5,1.8042469,0.93
2687,1024,739,45.4873,11.202485,-86.5,-86.5,1.90042,0.84
3435,769,789,45.48571,11.179475,-86.5,-86.5,1.7552612,0.97
5115,746,913,45.488951,11.176471,-86.5,-86.5,1.7893428,0.91
1364,798,650,45.482115,11.18313,-86.4,-86.4,1.9222424,0.87
2252,738,709,45.483077,11.177339,-86.4,-86.4,1.7942746,0.93
3093,320,769,45.479811,11.139594,-86.4,-86.4,1.8205212,0.81
3481,617,793,45.484024,11.16592,-86.4,-86.4,1.9798404,0.89
3766,784,816,45.486653,11.180601,-86.4,-86.4,1.7765786,0.94
2214,552,707,45.480817,11.160797,-86.3,-86.3,1.9089568,0.86
2693,709,740,45.483613,11.174524,-86.3,-86.3,1.8958825,0.86
3021,751,764,45.48479,11.178073,-86.3,-86.3,1.7605591,0.97
3086,719,768,45.484524,11.175197,-86.3,-86.3,2.0569823,0.75
3107,780,769,45.485274,11.180611,-86.3,-86.3,2.0455604,0.79
3325,737,782,45.485134,11.176688,-86.3,-86.3,1.7721065,0.96
3633,809,805,45.486636,11.182909,-86.3,-86.3,2.1968138,0.79
5083,302,912,45.483647,11.136875,-86.3,-86.3,2.00284,0.78
2594,542,733,45.481435,11.159706,-86.2,-86.2,1.8175641,0.89
3053,704,766,45.484291,11.17388,-86.2,-86.2,1.8630681,0.85
3257,609,778,45.483505,11.165329,-86.2,-86.2,1.7597391,0.97
3262,833,778,45.486155,11.185252,-86.2,-86.2,1.8111978,0.84
3411,664,788,45.48444,11.170149,-86.2,-86.2,1.8760139,0.8
3715,616,812,45.484551,11.165689,-86.2,-86.2,1.7963428,0.94
4475,944,868,45.490014,11.194405,-86.2,-86.2,1.885331,0.85
2485,762,725,45.483815,11.179357,-86.1,-86.1,1.9094973,0.86
2828,591,751,45.482527,11.163936,-86.1,-86.1,2.0235096,0.76
2939,728,759,45.484376,11.176069,-86.1,-86.1,1.7683576,0.96
3410,615,788,45.483859,11.165787,-86.1,-86.1,1.968419,0.84
2575,752,731,45.483867,11.178423,-86,-86,1.8858482,0.87
2658,679,737,45.483173,11.171882,-86,-86,2.038364,0.81
3169,592,773,45.483162,11.163857,-86,-86,1.9557687,0.81
3323,615,782,45.48369,11.165836,-86,-86,1.7331938,0.97
3379,620,786,45.483862,11.166251,-86,-86,1.7994341,0.86
3447,772,790,45.485775,11.179743,-86,-86,1.7766519,0.96
3520,779,796,45.486028,11.180319,-86,-86,1.897301,0.89
3581,748,801,45.485803,11.177525,-86,-86,1.7826788,0.95
2514,728,727,45.483471,11.176322,-85.9,-85.9,1.9508347,0.88
2709,652,741,45.482967,11.169451,-85.9,-85.9,1.8334039,0.78
3072,750,767,45.484864,11.177969,-85.9,-85.9,1.7879069,0.94
3813,820,820,45.487192,11.183778,-85.9,-85.9,1.8513758,0.8
3918,627,830,45.485192,11.166534,-85.9,-85.9,1.9029922,0.88
4544,714,873,45.487441,11.173946,-85.9,-85.9,1.8273164,0.77
218,394,566,45.474945,11.147798,-85.8,-85.8,1.8576285,0.88
1582,536,665,45.479438,11.159706,-85.8,-85.8,1.863753,0.86
1619,364,667,45.477448,11.144333,-85.8,-85.8,1.9016666,0.75
2798,755,748,45.484385,11.178563,-85.8,-85.8,1.9575324,0.79
3246,769,777,45.485372,11.179583,-85.8,-85.8,1.7743976,0.94
3493,741,794,45.485523,11.176961,-85.8,-85.8,1.7959694,0.94
9754,202,1368,45.495371,11.124387,-85.8,-85.8,2.0411488,0.77
1180,535,638,45.478662,11.159827,-85.7,-85.7,1.7891572,0.93
1696,742,672,45.482078,11.177996,-85.7,-85.7,2.3059735,0.82
1952,356,686,45.477891,11.143472,-85.7,-85.7,2.0252884,0.79
2723,762,742,45.484298,11.179233,-85.7,-85.7,2.0611977,0.75
3085,624,768,45.483401,11.166751,-85.7,-85.7,1.9686925,0.76
3552,811,799,45.486492,11.183145,-85.7,-85.7,1.9072415,0.79
3785,695,818,45.485658,11.172685,-85.7,-85.7,1.8662399,0.8
3921,788,830,45.487098,11.180863,-85.7,-85.7,2.0668965,0.75
2017,738,691,45.48257,11.177495,-85.6,-85.6,1.7424998,0.97
2455,757,723,45.483701,11.178936,-85.6,-85.6,1.9590974,0.84
2635,748,735,45.483934,11.178044,-85.6,-85.6,1.8281072,0.91
3056,924,766,45.48689,11.193432,-85.6,-85.6,1.8508017,0.82
3226,748,776,45.485096,11.177726,-85.6,-85.6,1.7626429,0.96
3259,740,778,45.485058,11.177001,-85.6,-85.6,1.7826751,0.93
3412,727,788,45.485187,11.175766,-85.6,-85.6,1.781263,0.95
3595,732,802,45.485643,11.176103,-85.6,-85.6,2.0225837,0.76
3810,724,820,45.486058,11.175251,-85.6,-85.6,1.798444,0.94
4984,324,906,45.483742,11.138905,-85.6,-85.6,1.9169778,0.8
11,394,547,45.474407,11.14795,-85.5,-85.5,1.9855693,0.78
335,535,577,45.476934,11.160304,-85.5,-85.5,1.8008279,0.91
3209,767,775,45.485293,11.179426,-85.5,-85.5,1.8344498,0.85
3309,773,781,45.485533,11.179913,-85.5,-85.5,1.8890983,0.82
3518,750,796,45.485686,11.177752,-85.5,-85.5,1.7794691,0.95
3546,766,798,45.485932,11.179159,-85.5,-85.5,1.7857118,0.95
3687,621,810,45.484555,11.166164,-85.5,-85.5,1.7614296,0.96
2398,737,719,45.483352,11.177193,-85.4,-85.4,1.7556606,0.97
3396,760,787,45.48555,11.178713,-85.4,-85.4,1.8457678,0.88
3582,752,801,45.485852,11.177892,-85.4,-85.4,1.7980269,0.95
3772,788,817,45.486731,11.180969,-85.4,-85.4,1.7725015,0.95
61,1030,552,45.482076,11.204484,-85.3,-85.3,1.9242967,0.8
262,910,570,45.481174,11.193711,-85.3,-85.3,1.9155103,0.81
3311,891,781,45.486927,11.190394,-85.3,-85.3,1.8464166,0.78
3343,755,783,45.485378,11.1783,-85.3,-85.3,1.8079078,0.92
3415,745,788,45.485401,11.177374,-85.3,-85.3,1.898384,0.83
2445,1025,722,45.486834,11.20273,-85.2,-85.2,1.8855311,0.86
3140,737,771,45.484825,11.176796,-85.2,-85.2,1.7652982,0.96
3168,559,773,45.482773,11.160932,-85.2,-85.2,1.7729807,0.92
3227,772,776,45.485381,11.179867,-85.2,-85.2,1.8818359,0.83
3228,794,776,45.485641,11.181822,-85.2,-85.2,1.8805359,0.81
3341,618,783,45.483756,11.166113,-85.2,-85.2,1.796718,0.92
3747,741,815,45.486119,11.17681,-85.2,-85.2,1.8023503,0.87
5655,281,955,45.484618,11.134684,-85.2,-85.2,1.8619064,0.8
1279,1111,644,45.485635,11.210944,-85.1,-85.1,2.1226589,0.79
2342,1027,715,45.486659,11.202962,-85.1,-85.1,2.0476612,0.78
2368,761,717,45.48358,11.17935,-85.1,-85.1,1.8379492,0.91
2855,556,753,45.482171,11.160822,-85.1,-85.1,1.9534227,0.81
3652,621,807,45.484472,11.166195,-85.1,-85.1,1.7329023,0.99
3726,735,813,45.485992,11.176294,-85.1,-85.1,1.8694526,0.8
3742,791,814,45.486682,11.181264,-85.1,-85.1,1.8207496,0.89
4001,730,835,45.486556,11.17568,-85.1,-85.1,1.7921388,0.92
5188,954,917,45.491523,11.194934,-85.1,-85.1,2.0663819,0.75
6979,985,1074,45.496335,11.196467,-85.1,-85.1,1.9095485,0.77
2531,740,728,45.483643,11.1774,-85,-85,1.7769148,0.93
2568,1024,730,45.487049,11.202584,-85,-85,1.9964018,0.82
2780,918,747,45.486283,11.193059,-85,-85,1.8467075,0.82
2955,718,760,45.484289,11.175195,-85,-85,1.8915459,0.84
2987,734,762,45.484535,11.176603,-85,-85,1.7764959,0.96
3172,741,773,45.48493,11.177139,-85,-85,1.7817963,0.9
3324,698,782,45.484676,11.173245,-85,-85,1.8798869,0.82
3361,748,784,45.485324,11.177677,-85,-85,1.8249212,0.88
3381,749,786,45.485393,11.177751,-85,-85,1.779719,0.95
6992,986,1075,45.496375,11.19655,-85,-85,1.8993252,0.85
1422,887,653,45.483255,11.191037,-84.9,-84.9,1.998631,0.86
1499,395,659,45.477593,11.147183,-84.9,-84.9,1.9283847,0.83
2183,1044,704,45.486548,11.204558,-84.9,-84.9,1.9931209,0.8
2885,554,755,45.482204,11.160631,-84.9,-84.9,1.8648449,0.83
2425,734,721,45.483374,11.176924,-84.8,-84.8,1.8067839,0.92
2696,760,740,45.48422,11.179088,-84.8,-84.8,1.8232164,0.91
3245,764,777,45.485316,11.179158,-84.8,-84.8,1.8170955,0.9
3504,769,795,45.485885,11.179463,-84.8,-84.8,1.7713003,0.96
3718,778,812,45.486472,11.18013,-84.8,-84.8,1.7728333,0.95
4079,937,840,45.489142,11.194028,-84.8,-84.8,1.8359712,0.86
2162,1043,702,45.48648,11.204488,-84.7,-84.7,2.0315755,0.82
3295,613,780,45.483613,11.1657,-84.7,-84.7,1.7500967,0.98
3342,745,783,45.485261,11.177423,-84.7,-84.7,1.8181533,0.84
3583,756,801,45.485901,11.178262,-84.7,-84.7,1.8486595,0.88
3668,768,808,45.486241,11.179276,-84.7,-84.7,1.7949726,0.93
3801,794,819,45.48686,11.181501,-84.7,-84.7,1.8080782,0.91
3908,606,829,45.484918,11.164696,-84.7,-84.7,1.8465643,0.84
3912,1023,829,45.489843,11.201735,-84.7,-84.7,1.9198262,0.86
10000,210,1393,45.496178,11.124932,-84.7,-84.7,1.96844,0.77
2424,732,721,45.483351,11.176749,-84.6,-84.6,1.7710605,0.94
3536,780,797,45.486072,11.180428,-84.6,-84.6,1.8317156,0.89
3897,732,828,45.486382,11.175921,-84.6,-84.6,1.7971659,0.94
4141,624,845,45.485585,11.166179,-84.6,-84.6,1.8448689,0.84
4795,952,893,45.49082,11.194952,-84.6,-84.6,1.9347274,0.86
4875,342,899,45.483761,11.140589,-84.6,-84.6,1.9315443,0.76
4932,951,902,45.491064,11.194793,-84.6,-84.6,1.9915647,0.83
6087,264,994,45.485521,11.13287,-84.6,-84.6,1.8855652,0.82
1970,379,687,45.478197,11.145544,-84.5,-84.5,1.9878485,0.8
2722,744,742,45.484088,11.177656,-84.5,-84.5,1.8146992,0.91
2861,919,753,45.486466,11.193111,-84.5,-84.5,1.8037961,0.89
2964,320,761,45.47959,11.139694,-84.5,-84.5,1.8421706,0.84
3087,735,768,45.484718,11.176655,-84.5,-84.5,1.8121577,0.96
3274,724,779,45.4849,11.175591,-84.5,-84.5,1.8191012,0.89
3519,765,796,45.485866,11.179105,-84.5,-84.5,1.8857915,0.87
3654,731,807,45.485776,11.175996,-84.5,-84.5,1.8212778,0.85
3763,697,816,45.485629,11.172904,-84.5,-84.5,1.8885094,0.78
9085,292,1296,45.494411,11.133036,-84.5,-84.5,1.9788078,0.78
1122,887,633,45.482689,11.191202,-84.4,-84.4,1.8182768,0.88
2435,338,722,45.4787,11.141608,-84.4,-84.4,1.9449854,0.83
2820,736,750,45.484221,11.176885,-84.4,-84.4,1.7574116,0.97
3035,726,765,45.484527,11.17588,-84.4,-84.4,1.7675675,0.96
6812,980,1057,45.495797,11.19617,-84.4,-84.4,1.9280883,0.79
2335,682,715,45.48259,11.172354,-84.3,-84.3,1.826338,0.89
2746,748,744,45.484193,11.178,-84.3,-84.3,1.8315099,0.86
3326,748,782,45.485269,11.177707,-84.3,-84.3,1.8200109,0.92
4550,942,873,45.490137,11.194227,-84.3,-84.3,1.8343419,0.89
7774,303,1159,45.490662,11.135087,-84.3,-84.3,1.9266353,0.77
1882,355,682,45.47777,11.143443,-84.2,-84.2,2.0761422,0.78
1933,378,685,45.478129,11.145477,-84.2,-84.2,1.9942587,0.84
2528,721,728,45.483421,11.175727,-84.2,-84.2,1.8227438,0.89
2657,539,737,45.481518,11.159448,-84.2,-84.2,1.9740485,0.86
2809,554,749,45.482036,11.160692,-84.2,-84.2,1.85401,0.89
2904,1019,756,45.487729,11.201956,-84.2,-84.2,1.9342909,0.79
3686,618,810,45.484523,11.165923,-84.2,-84.2,1.7561614,0.97
3774,827,817,45.487195,11.184457,-84.2,-84.2,1.8707998,0.86
5187,952,917,45.491501,11.194774,-84.2,-84.2,1.8832356,0.83
7276,1024,1106,45.497703,11.199694,-84.2,-84.2,2.0596059,0.82
3860,737,824,45.486329,11.176407,-84.1,-84.1,1.8776651,0.84
2466,525,724,45.480984,11.158303,-84,-84,1.8996325,0.83
2953,647,760,45.483451,11.168896,-84,-84,1.7542011,0.95
3054,737,766,45.484687,11.176858,-84,-84,1.7679264,0.96
3690,737,810,45.485933,11.176517,-84,-84,1.7638685,0.96
3737,618,814,45.484637,11.165896,-84,-84,1.7478271,0.95
3917,618,830,45.48509,11.165772,-84,-84,1.7791529,0.93
3982,622,834,45.485251,11.166097,-84,-84,1.7537536,0.96
4111,621,843,45.485494,11.165939,-84,-84,1.7376727,0.99
8219,275,1211,45.491801,11.132183,-84,-84,1.9410569,0.76
2697,783,740,45.484494,11.18115,-83.9,-83.9,2.29964,0.78
3276,735,779,45.485032,11.176581,-83.9,-83.9,1.772943,0.96
3535,745,797,45.48566,11.177332,-83.9,-83.9,1.7672274,0.95
3703,740,811,45.485997,11.176779,-83.9,-83.9,1.8255611,0.87
4112,626,843,45.485554,11.166386,-83.9,-83.9,1.8107998,0.92
2153,351,702,45.47829,11.142939,-83.8,-83.8,1.96833,0.8
3266,1020,778,45.488365,11.201882,-83.8,-83.8,1.8907598,0.8
3315,326,782,45.480258,11.140082,-83.8,-83.8,1.9688173,0.83
3838,619,822,45.484876,11.165928,-83.8,-83.8,1.8287115,0.9
3895,673,828,45.485686,11.170689,-83.8,-83.8,1.8431542,0.79
4213,937,849,45.489399,11.193978,-83.8,-83.8,1.8565558,0.81
4373,1022,860,45.490711,11.201425,-83.8,-83.8,2.0039073,0.82
497,909,588,45.481676,11.193516,-83.7,-83.7,1.8797101,0.8
3235,326,777,45.480117,11.140122,-83.7,-83.7,2.1021441,0.76
3330,927,782,45.487384,11.193613,-83.7,-83.7,1.8509139,0.86
3393,687,787,45.484691,11.172254,-83.7,-83.7,1.9234119,0.78
3517,748,796,45.485668,11.17761,-83.7,-83.7,1.7669228,0.95
3898,769,828,45.486822,11.17923,-83.7,-83.7,2.0376241,0.78
4002,750,835,45.486796,11.177485,-83.7,-83.7,1.7667308,0.97
4140,619,845,45.485528,11.165751,-83.7,-83.7,1.7747569,0.95
973,912,623,45.482703,11.193513,-83.6,-83.6,1.9347924,0.79
2938,677,759,45.483779,11.171583,-83.6,-83.6,1.8368639,0.83
2954,682,760,45.483867,11.172021,-83.6,-83.6,1.8581798,0.83
2957,740,760,45.484553,11.177181,-83.6,-83.6,1.8297558,0.87
3466,745,792,45.485519,11.177377,-83.6,-83.6,1.7965689,0.94
3771,666,817,45.485292,11.170155,-83.6,-83.6,1.8222605,0.9
3784,618,818,45.484752,11.165873,-83.6,-83.6,1.7421186,0.97
4704,947,886,45.490566,11.194583,-83.6,-83.6,1.9242825,0.78
4830,621,896,45.486997,11.165535,-83.6,-83.6,1.9194702,0.87
1587,739,665,45.481851,11.177828,-83.5,-83.5,1.8612024,0.86
3139,653,771,45.483835,11.169355,-83.5,-83.5,1.8947312,0.78
3419,927,788,45.487554,11.193569,-83.5,-83.5,1.9410923,0.84
3764,734,816,45.486069,11.176214,-83.5,-83.5,1.7842979,0.93
3841,731,822,45.486204,11.175901,-83.5,-83.5,1.7751342,0.96
9981,210,1391,45.496125,11.124972,-83.5,-83.5,1.9145254,0.78
1927,888,684,45.484149,11.190916,-83.4,-83.4,1.9156876,0.86
3002,736,763,45.484592,11.176805,-83.4,-83.4,1.7510673,0.97
3296,740,780,45.48512,11.177028,-83.4,-83.4,1.7988733,0.94
3483,737,793,45.485453,11.176662,-83.4,-83.4,1.7638794,0.97
3964,717,833,45.48635,11.174574,-83.4,-83.4,1.7478411,0.98
2529,723,728,45.483447,11.175921,-83.3,-83.3,1.7782047,0.92
3689,724,810,45.485781,11.175376,-83.3,-83.3,1.7846818,0.96
6378,978,1019,45.494699,11.196309,-83.3,-83.3,1.9612405,0.81
2633,730,735,45.483728,11.176491,-83.2,-83.2,1.8364528,0.92
2841,674,752,45.483547,11.171379,-83.2,-83.2,1.8535604,0.91
4204,621,849,45.485666,11.165909,-83.2,-83.2,1.7743552,0.95
7814,302,1163,45.490766,11.134989,-83.2,-83.2,2.0138134,0.8
8659,263,1256,45.492935,11.130776,-83.2,-83.2,2.0063627,0.79
3632,776,805,45.486255,11.180041,-83.1,-83.1,1.9351227,0.82
3739,699,814,45.485599,11.173125,-83.1,-83.1,1.8377448,0.85
4249,703,852,45.486723,11.173186,-83.1,-83.1,1.8465618,0.8
10118,997,1404,45.50583,11.195021,-83.1,-83.1,1.919767,0.83
11473,297,1532,45.501159,11.131678,-83.1,-83.1,2.0972331,0.77
2974,742,761,45.484607,11.177361,-83,-83,1.8033073,0.94
2983,589,762,45.482823,11.163735,-83,-83,1.883339,0.79
3298,841,780,45.486315,11.18601,-83,-83,2.09276,0.86
3580,742,801,45.48574,11.177053,-83,-83,1.8085183,0.93
4431,338,865,45.482755,11.140528,-83,-83,1.9457819,0.8
2361,526,717,45.4808,11.15847,-82.9,-82.9,1.7599739,0.93
3678,721,809,45.485718,11.175124,-82.9,-82.9,1.9497126,0.83
3706,795,811,45.48665,11.181688,-82.9,-82.9,1.9339966,0.81
5062,958,910,45.491377,11.195388,-82.9,-82.9,1.9066839,0.88
3665,665,808,45.485027,11.170151,-82.8,-82.8,1.9197538,0.76
4043,730,838,45.486647,11.175703,-82.8,-82.8,1.8460392,0.86
4055,621,839,45.485384,11.165993,-82.8,-82.8,1.7539844,0.97
